endereco,bairro,cep,id_endereco,id_cidade,id_bairro,lat_char,long_char,lat_num,long_num,cras,creas
Praça Amin Antônio Calil,Campos Elíseos,14080159,231237,9560,23279,"","",-21.1671029,-47.8139909,1,1
Rua Antônio Grelet,Campos Elíseos,14080160,231238,9560,23279,"","",-21.1676154,-47.8125004,1,1
Rua Monsenhor Siqueira,Campos Elíseos,14080170,231239,9560,23279,"","",-21.1704244,-47.8080046,1,1
Rua Rio de Janeiro,Campos Elíseos,14080180,231240,9560,23279,"","",-21.1694373,-47.8076339,1,1
Rua Claro Rosa,Campos Elíseos,14080189,231241,9560,23279,"","",-21.1695489,-47.8083759,1,1
Rua Minas,Campos Elíseos,14080190,231242,9560,23279,"","",-21.1686711,-47.8070487,1,1
Travessa Santa Irene,Campos Elíseos,14080198,231243,9560,23279,"","",-21.1670374,-47.8082798,1,1
Travessa Belo Horizonte,Campos Elíseos,14080199,231244,9560,23279,"","",-21.1675150,-47.8080019,1,1
Rua Padre Euclides,Campos Elíseos,14080200,231245,9560,23279,"","",-21.1678196,-47.8062813,1,1
Rua Capitão Salomão,Campos Elíseos,14080210,231246,9560,23279,"","",-21.1669294,-47.8053379,1,1
Travessa Manfredo,Campos Elíseos,14080218,231247,9560,23279,"","",-21.1612849,-47.8115594,1,1
Travessa Gambassi,Campos Elíseos,14080219,231248,9560,23279,"","",-21.1651974,-47.8071138,1,1
Rua Luiz Gama,Campos Elíseos,14080220,231249,9560,23279,"","",-21.1626611,-47.8115557,1,1
Rua Léo Vecchi,Campos Elíseos,14080230,231250,9560,23279,"","",-21.1704008,-47.8103238,1,1
Travessa Madalena,Campos Elíseos,14080240,231251,9560,23279,"","",-21.1605939,-47.8109377,1,1
Rua Capitão Lino Engrácia de Oliveira,Campos Elíseos,14080250,231252,9560,23279,"","",-21.1607398,-47.8123248,1,1
Rua Goiás,Campos Elíseos,14080260,231253,9560,23279,"","",-21.1661749,-47.8046291,1,1
Travessa Inês,Campos Elíseos,14080267,231254,9560,23279,"","",-21.1609664,-47.8102128,1,1
Travessa São Camilo,Campos Elíseos,14080268,231255,9560,23279,"","",-21.1632849,-47.8075515,1,1
Travessa Dom Oswaldo Longo,Campos Elíseos,14080269,231256,9560,23279,"","",-21.1638358,-47.8060390,1,1
Rua Amazonas,Campos Elíseos,14080270,231257,9560,23279,"","",-21.1647144,-47.8036602,1,1
Travessa Amazonas,Campos Elíseos,14080279,231258,9560,23279,"","",-21.1607495,-47.8084663,1,1
Rua Anita Garibaldi,Campos Elíseos,14080280,231259,9560,23279,"","",-21.1670349,-47.7994780,1,1
Rua Ceará,Campos Elíseos,14080290,231260,9560,23279,"","",-21.1636542,-47.8029362,1,1
Travessa Antônio Orlandini,Campos Elíseos,14080299,231261,9560,23279,"","",-21.1597184,-47.8075193,1,1
Rua Patrocínio,Campos Elíseos,14080300,231262,9560,23279,"","",-21.1629185,-47.8023311,1,1
Rua Turmalina,Campos Elíseos,14080660,231312,9560,23279,"","",-21.1497568,-47.7959551,1,1
Rua Topázio,Campos Elíseos,14080670,231313,9560,23279,"","",-21.1490323,-47.7961098,1,1
Rua Eduardo Leite,Campos Elíseos,14080680,231314,9560,23279,"","",-21.1525266,-47.8062816,1,1
Travessa Miguel Scandar,Campos Elíseos,14080688,231315,9560,23279,"","",-21.1529785,-47.8072602,1,1
Travessa Mário,Campos Elíseos,14080689,231316,9560,23279,"","",-21.1547880,-47.8085638,1,1
Rua Antônio Gouveia,Campos Elíseos,14080690,231317,9560,23279,"","",-21.1508101,-47.8060910,1,1
Rua João Beschizza,Campos Elíseos,14080700,231318,9560,23279,"","",-21.1704008,-47.8103238,1,1
Travessa Américo Conceição,Campos Elíseos,14080710,231319,9560,23279,"","",-21.1497723,-47.8052471,1,1
Travessa Schibuola,Campos Elíseos,14080720,231320,9560,23279,"","",-21.1489252,-47.8047773,1,1
Rua Capitão Salomão,Campos Elíseos,14080900,232563,9560,23279,"","",-21.1608893,-47.8127539,1,1
Avenida da Saudade,Campos Elíseos,14085000,231323,9560,23279,"","",-21.1613368,-47.8007232,1,1
Rua São Paulo,Campos Elíseos,14085010,231324,9560,23279,"","",-21.1623382,-47.8001367,1,1
Travessa Bergamini,Campos Elíseos,14085014,231325,9560,23279,"","",-21.1704008,-47.8103238,1,1
Travessa Aimorés,Campos Elíseos,14085015,231326,9560,23279,"","",-21.1630881,-47.8000055,1,1
Travessa Ângelo Boscaia,Campos Elíseos,14085016,231327,9560,23279,"","",-21.1608239,-47.7984163,1,1
Travessa Dario Guedes,Campos Elíseos,14085017,231328,9560,23279,"","",-21.1601323,-47.7977628,1,1
Travessa Mariana,Campos Elíseos,14085018,231329,9560,23279,"","",-21.1594185,-47.7971490,1,1
Travessa Itaúna,Campos Elíseos,14085019,231330,9560,23279,"","",-21.1592567,-47.7965978,1,1
Rua Juvenal de Sá,Campos Elíseos,14085020,231331,9560,23279,"","",-21.1555128,-47.7931594,1,1
Rua Onze de Agosto,Campos Elíseos,14085030,231332,9560,23279,"","",-21.1627549,-47.7988864,1,1
Rua João Ramalho,Campos Elíseos,14085040,231333,9560,23279,"","",-21.1649358,-47.7996944,1,1
Travessa Tangará,Campos Elíseos,14085048,231334,9560,23279,"","",-21.1673775,-47.8019005,1,1
Travessa Avay,Campos Elíseos,14085049,231335,9560,23279,"","",-21.1614795,-47.7960794,1,1
Travessa Icaray,Campos Elíseos,14085050,231336,9560,23279,"","",-21.1606652,-47.7954710,1,1
Avenida Guido Golfeto,Campos Elíseos,14085058,231337,9560,23279,"","",-21.1581243,-47.7910044,1,1
Travessa Rubi,Campos Elíseos,14085060,231338,9560,23279,"","",-21.1573970,-47.7922800,1,1
Rua Tamandaré,Campos Elíseos,14085070,231339,9560,23279,"","",-21.1650640,-47.7988426,1,1
Travessa Arary,Campos Elíseos,14085079,231340,9560,23279,"","",-21.1608528,-47.7944320,1,1
Travessa Ibicui,Campos Elíseos,14085080,231341,9560,23279,"","",-21.1626446,-47.7960603,1,1
Rua Veiga Miranda,Campos Elíseos,14085200,231357,9560,23279,"","",-21.1685880,-47.7944063,1,1
Rua Frei Santo,Campos Elíseos,14085210,231358,9560,23279,"","",-21.1691182,-47.7936018,1,1
Rua Hermínio Morandini,Campos Elíseos,14085220,231359,9560,23279,"","",-21.1704313,-47.7935230,1,1
Praça Dante Bin Filho,Campos Elíseos,14085222,231360,9560,23279,"","",-21.1704008,-47.8103238,1,1
Rua Padre Euclides,Campos Elíseos,14085420,231384,9560,23279,"","",-21.1678327,-47.8062649,1,1
Rua Capitão Salomão,Campos Elíseos,14085430,231385,9560,23279,"","",-21.1669354,-47.8053302,1,1
Avenida Capitão Salomão,Campos Elíseos,14085440,231386,9560,23279,"","",-21.1608650,-47.8130761,1,1
Praça Doutor Joaquim Gonçalves Ledo,Campos Elíseos,14085449,231387,9560,23279,"","",-21.1704008,-47.8103238,1,1
Via São Bento,Campos Elíseos,14085450,231388,9560,23279,"","",-21.1735766,-47.7978215,1,1
Praça Guiomar Novais,Campos Elíseos,14085458,231389,9560,23279,"","",-21.1704008,-47.8103238,1,1
Praça Alto de São Bento,Campos Elíseos,14085459,231390,9560,23279,"","",-21.1731757,-47.7973282,1,1
Rua Goiás,Campos Elíseos,14085460,231391,9560,23279,"","",-21.1661819,-47.8046203,1,1
Rua Amazonas,Campos Elíseos,14085470,231392,9560,23279,"","",-21.1647247,-47.8036448,1,1
Rua José Foresto,Campos Elíseos,14085479,231393,9560,23279,"","",-21.1678052,-47.8004483,1,1
Rua Anita Garibaldi,Campos Elíseos,14085480,231394,9560,23279,"","",-21.1642638,-47.8030803,1,1
Rua João Caldeira Júnior,Campos Elíseos,14085490,231395,9560,23279,"","",-21.1725841,-47.7960579,1,1
Rua Dom Luiz do Amaral Mousinho,Campos Elíseos,14085500,231396,9560,23279,"","",-21.1728815,-47.7941577,1,1
Rua João Nutti,Campos Elíseos,14085510,231397,9560,23279,"","",-21.1721508,-47.7935787,1,1
Rua Ceará,Campos Elíseos,14085520,231398,9560,23279,"","",-21.1636628,-47.8029246,1,1
Rua João Ribeiro,Campos Elíseos,14085700,231422,9560,23279,"","",-21.1540079,-47.7943322,1,1
Rua Coelho Netto,Campos Elíseos,14085710,231423,9560,23279,"","",-21.1538974,-47.7929064,1,1
Rua Romeu Ceoloto,Campos Elíseos,14085720,231424,9560,23279,"","",-21.1525674,-47.7930900,1,1
Rua Álvares Cabral,Centro,14000999,232564,9560,23280,"","",-21.1751053,-47.8102856,1,1
Rua Álvares Cabral,Centro,14001970,232565,9560,23280,"","",-21.1798685,-47.8145542,1,1
Rua General Osório,Centro,14010000,227122,9560,23280,"","",-21.1812150,-47.8015768,1,1
Praça Quinze de Novembro,Centro,14010010,227123,9560,23280,"","",-21.1750128,-47.8086273,1,1
Praça Carlos Gomes,Centro,14010020,227124,9560,23280,"","",-21.1759337,-47.8077017,1,1
Rua Milton Simões Peixeiro,Residencial Vida Nova Ribeirão,14063196,230097,9560,65190,"","",-21.108784,-47.831386,7,2
Rua Antônio Cese,Residencial Vida Nova Ribeirão,14063199,230098,9560,65190,"","",-21.108614,-47.830929,7,2
Avenida Doutor Francisco Junqueira,Centro,14010030,227125,9560,23280,"","",-21.1694000,-47.8111007,1,1
Rua Saldanha da Gama,Centro,14010035,227126,9560,23280,"","",-21.1704008,-47.8103238,1,1
Avenida Jerônimo Gonçalves,Centro,14010040,227127,9560,23280,"","",-21.1738532,-47.8138375,1,1
Rua José Bonifácio,Centro,14010050,227128,9560,23280,"","",-21.1743013,-47.8129675,1,1
Rua Saldanha Marinho,Centro,14010060,227129,9560,23280,"","",-21.1751905,-47.8125316,1,1
Rua Amador Bueno,Centro,14010070,227130,9560,23280,"","",-21.1763895,-47.8124831,1,1
Rua Álvares Cabral,Centro,14010080,227131,9560,23280,"","",-21.1769325,-47.8117646,1,1
Rua Tibiriçá,Centro,14010090,227132,9560,23280,"","",-21.1830158,-47.8158519,1,1
Rua Visconde de Inhaúma,Centro,14010100,227133,9560,23280,"","",-21.1830474,-47.8143891,1,1
Praça Luiz de Camões,Centro,14010109,227134,9560,23280,"","",-21.1704008,-47.8103238,1,1
Praça Tiradentes,Centro,14010110,227135,9560,23280,"","",-21.1704008,-47.8103238,1,1
Rua Barão do Amazonas,Centro,14010120,227136,9560,23280,"","",-21.1838026,-47.8137022,1,1
Rua Cerqueira César,Centro,14010130,227137,9560,23280,"","",-21.1843876,-47.8129598,1,1
Praça Barão do Rio Branco,Centro,14010140,227138,9560,23280,"","",-21.1766647,-47.8066625,1,1
Rua Comandante Marcondes Salgado,Centro,14010150,227139,9560,23280,"","",-21.1848353,-47.8121722,1,1
Rua São José,Centro,14010160,227140,9560,23280,"","",-21.1854671,-47.8114644,1,1
Rua Garibaldi,Centro,14010170,227141,9560,23280,"","",-21.1858037,-47.8103170,1,1
Rua Sete de Setembro,Centro,14010180,227142,9560,23280,"","",-21.1865334,-47.8096712,1,1
Rua Marechal Deodoro,Centro,14010190,227143,9560,23280,"","",-21.1867183,-47.8085616,1,1
Rua Floriano Peixoto,Centro,14010200,227144,9560,23280,"","",-21.1876939,-47.8081656,1,1
Avenida Independência,Centro,14010210,227145,9560,23280,"","",-21.1806109,-47.8008926,1,1
Rua Cerqueira César,Centro,14010900,232566,9560,23280,"","",-21.1770738,-47.8095376,1,1
Rua Visconde de Inhaúma,Centro,14010902,232567,9560,23280,"","",-21.1759616,-47.8113655,1,1
Rua Visconde de Inhaúma,Centro,14010903,232568,9560,23280,"","",-21.1842231,-47.8107677,1,1
Praça Barão do Rio Branco,Centro,14010906,232569,9560,23280,"","",-21.1816739,-47.8020523,1,1
Avenida Jerônimo Gonçalves,Centro,14010907,232570,9560,23280,"","",-21.1759538,-47.8117539,1,1
Rua Álvares Cabral,Centro,14010908,232571,9560,23280,"","",-21.1787908,-47.8090447,1,1
Rua Álvares Cabral,Centro,14010909,232572,9560,23280,"","",-21.1767716,-47.8055909,1,1
Rua Visconde de Inhaúma,Centro,14010910,232573,9560,23280,"","",-21.1846893,-47.80725,1,1
Rua Álvares Cabral,Centro,14010970,232574,9560,23280,"","",-21.1779208,-47.8070621,1,1
Rua São José,Centro,14010971,232528,9560,23280,"","",-21.1765425,-47.8087979,1,1
Rua Visconde do Rio Branco,Centro,14015000,227160,9560,23280,"","",-21.1740258,-47.8064238,1,1
Rua Mariana Junqueira,Centro,14015010,227161,9560,23280,"","",-21.1748735,-47.8065211,1,1
Rua Duque de Caxias,Centro,14015020,227162,9560,23280,"","",-21.1763093,-47.8063603,1,1
Rua São Sebastião,Centro,14015040,227164,9560,23280,"","",-21.1821266,-47.8017821,1,1
Rua Américo Brasiliense,Centro,14015050,227165,9560,23280,"","",-21.1827823,-47.8024140,1,1
Rua Florêncio de Abreu,Centro,14015060,227166,9560,23280,"","",-21.1834103,-47.8031271,1,1
Rua Mantiqueira,Alto da Boa Vista,14025600,227756,9560,23275,"","",-21.1999756,-47.8129784,1,1
Rua Sinhá Junqueira,Alto da Boa Vista,14025609,227757,9560,23275,"","",-21.1976432,-47.8105437,1,1
Rua Maestro Joaquim Rangel,Alto da Boa Vista,14025610,227758,9560,23275,"","",-21.2015184,-47.8132842,1,1
Avenida Independência,Centro,14010972,232532,9560,23280,"","",-21.1766647,-47.8066625,1,1
Praça das Bandeiras,Centro,14015068,227167,9560,23280,"","",-21.1774916,-47.8102431,1,1
Praça Sete de Setembro,Centro,14015069,227168,9560,23280,"","",-21.1826078,-47.8049252,1,1
Rua Lafaiete,Centro,14015080,227169,9560,23280,"","",-21.1840781,-47.8037652,1,1
Travessa Moreira,Centro,14015090,227170,9560,23280,"","",-21.1835130,-47.8052509,1,1
Rua Prudente de Morais,Centro,14015100,227171,9560,23280,"","",-21.1848923,-47.8042112,1,1
Praça Professor Edgard Cajado,Centro,14015109,227172,9560,23280,"","",-21.1704008,-47.8103238,1,1
Rua Campos Salles,Centro,14015110,227173,9560,23280,"","",-21.1855818,-47.8048308,1,1
Rua Rui Barbosa,Centro,14015120,227174,9560,23280,"","",-21.1862808,-47.8054954,1,1
Rua Bernardino de Campos,Centro,14015130,227175,9560,23280,"","",-21.1868889,-47.8062233,1,1
Praça Roberto Simonsen,Centro,14015139,227176,9560,23280,"","",-21.1704008,-47.8103238,1,1
Rua Doutor Álvaro Costa Couto,Centro,14015140,227177,9560,23280,"","",-21.1807673,-47.8159351,1,1
Rua Quintino Bocaiúva,Centro,14015160,227178,9560,23280,"","",-21.1875055,-47.8069545,1,1
Avenida Nove de Julho,Centro,14015170,227179,9560,23280,"","",-21.1883916,-47.8065144,1,1
Rua Américo Brasiliense,Centro,14015900,232575,9560,23280,"","",-21.1777479,-47.8174016,1,1
Rua Florêncio de Abreu,Centro,14015901,232576,9560,23280,"","",-21.1759616,-47.8113655,1,1
Rua Duque de Caxias,Centro,14015903,232577,9560,23280,"","",-21.1759616,-47.8113655,1,1
Rua Rui Barbosa,Centro,14015904,232578,9560,23280,"","",-21.1763381,-47.8087257,1,1
Avenida Maurílio Biagi,City Ribeirão,14021000,227354,9560,23286,"","",-21.2089852,-47.7873760,1,1
Avenida Portugal,City Ribeirão,14021003,227355,9560,23286,"","",-21.2109187,-47.7886166,1,1
Rua Maria Luiza Fernandes de Souza Marques,Residencial Vida Nova Ribeirão,14063208,230101,9560,65190,"","",-21.108018,-47.829033,7,2
Rua Angelo Chaguri,Chácaras Olhos D'Água,14029030,228053,9560,73788,"","",-21.2373440,-47.8031027,NULL,1
Rua Elídio Massaro Dini,City Ribeirão,14021010,227356,9560,23286,"","",-21.2099492,-47.7895557,1,1
Rua Orlando Silva,City Ribeirão,14021019,227357,9560,23286,"","",-21.2098752,-47.7888266,1,1
Rua Diógenes de Abreu,City Ribeirão,14021020,227358,9560,23286,"","",-21.2101907,-47.7879674,1,1
Praça Nelson Furquim,City Ribeirão,14021022,227359,9560,23286,"","",-21.1704008,-47.8103238,1,1
Praça Dois,City Ribeirão,14021028,227360,9560,23286,"","",-21.2124328,-47.8250559,1,1
Avenida Eduardo Gomes de Souza,City Ribeirão,14021030,227361,9560,23286,"","",-21.2130728,-47.7845772,1,1
Rua Miguel Tamburus,City Ribeirão,14021040,227362,9560,23286,"","",-21.2118009,-47.7846703,1,1
Rua Sebastião Ignácio da Silva,City Ribeirão,14021042,227363,9560,23286,"","",-21.2105909,-47.7852851,1,1
Rua Doutor Georgides Gonçalves,City Ribeirão,14021043,227364,9560,23286,"","",-21.2110183,-47.7846325,1,1
Rua Doutor Carlos Alberto Alves Meira,City Ribeirão,14021044,227365,9560,23286,"","",-21.2113077,-47.7838855,1,1
Rua Sakuma Miyasaka,City Ribeirão,14021045,227366,9560,23286,"","",-21.2117963,-47.7832655,1,1
Rua Elza Silveira Ferlim,City Ribeirão,14021046,227367,9560,23286,"","",-21.2122567,-47.7826561,1,1
Rua Maria Octávia Picchioni Villa,City Ribeirão,14021047,227368,9560,23286,"","",-21.1704008,-47.8103238,1,1
Rua Victor Antônio Chiariello,City Ribeirão,14021049,227369,9560,23286,"","",-21.1704008,-47.8103238,1,1
Rua Natal de Lazzari,City Ribeirão,14021050,227370,9560,23286,"","",-21.2121375,-47.7814764,1,1
Praça Nina Santini,City Ribeirão,14021055,227371,9560,23286,"","",-21.1704008,-47.8103238,1,1
Rua Célia Matheus Nahas,City Ribeirão,14021060,227372,9560,23286,"","",-21.2131211,-47.7810359,1,1
Rua Quirino Roquetti,City Ribeirão,14021070,227373,9560,23286,"","",-21.2138673,-47.7813065,1,1
Rua Frei Antônio Álvares da Silva,City Ribeirão,14021080,227374,9560,23286,"","",-21.2126202,-47.7807944,1,1
Rua Sargento Geraldo Berti,City Ribeirão,14021090,227375,9560,23286,"","",-21.2120259,-47.7802960,1,1
Rua Cabo Roberto Henrique Weber,City Ribeirão,14021100,227376,9560,23286,"","",-21.2123171,-47.7794724,1,1
Rua Sargento Rubens Leite,City Ribeirão,14021110,227377,9560,23286,"","",-21.2127048,-47.7798394,1,1
Avenida Alzira Couto Machado,City Ribeirão,14021120,227378,9560,23286,"","",-21.2132263,-47.7777754,1,1
Rua Cabo Romeu Casagrande,City Ribeirão,14021126,227379,9560,23286,"","",-21.2120168,-47.7787610,1,1
Rua Terezinha Alves de Oliveira,Residencial Vida Nova Ribeirão,14063211,230102,9560,65190,"","",-21.107741,-47.825370,7,2
Rua Milton Marcondes Teixeira,Residencial Vida Nova Ribeirão,14063217,230104,9560,65190,"","",-21.107118,-47.826299,7,2
Via de Acesso Três,Chácaras Pedro Corrêa de Carvalho,14075632,230725,9560,23283,"","",-21.1230466,-47.7995267,2,4
Estrada Doutor Oswaldo Ruiz,Chácaras Pedro Corrêa de Carvalho,14075807,230749,9560,23283,"","",-21.122996,-47.799444,2,4
Rua Cabo Luiz Gomes de Quevedo,City Ribeirão,14021127,227380,9560,23286,"","",-21.2119790,-47.7779278,1,1
Rua Soldado Albino Cézar,City Ribeirão,14021128,227381,9560,23286,"","",-21.2118294,-47.7771497,1,1
Rua Soldado Adir Jorge,City Ribeirão,14021129,227382,9560,23286,"","",-21.2120248,-47.7761978,1,1
Avenida Alzira Couto Machado,City Ribeirão,14021130,227383,9560,23286,"","",-21.2132263,-47.7777754,1,1
Avenida Alice de Moura Braghetto,City Ribeirão,14021140,227384,9560,23286,"","",-21.2185804,-47.7759360,1,1
Rua Vereador Antônio Botelho,City Ribeirão,14021150,227386,9560,23286,"","",-21.2139614,-47.7750052,1,1
Rua Guaíra,City Ribeirão,14021160,227387,9560,23286,"","",-21.2146446,-47.7752482,1,1
Rua Virgínia de Francesco Santilli,City Ribeirão,14021170,227388,9560,23286,"","",-21.2146780,-47.7758034,1,1
Rua Professor Paulo Monte Serrat,City Ribeirão,14021177,227389,9560,23286,"","",-21.1704008,-47.8103238,1,1
Rua Maria Saretta Péra,City Ribeirão,14021178,227390,9560,23286,"","",-21.1704008,-47.8103238,1,1
Rua Abrahão Nahas,City Ribeirão,14021179,227391,9560,23286,"","",-21.2139653,-47.7763046,1,1
Rua Manoel Abrahão,City Ribeirão,14021180,227392,9560,23286,"","",-21.2151760,-47.7783922,1,1
Rua Soldado José Antônio Moreira,City Ribeirão,14021190,227393,9560,23286,"","",-21.2156141,-47.7791649,1,1
Rua Soldado Eliseu dos Santos,City Ribeirão,14021200,227394,9560,23286,"","",-21.2172406,-47.7776598,1,1
Rua Ana Alves Magrini,City Ribeirão,14021207,227395,9560,23286,"","",-21.2164469,-47.7776501,1,1
Rua Eugênio Gallo,City Ribeirão,14021208,227396,9560,23286,"","",-21.2167953,-47.7769265,1,1
Rua Doutor Antônio Gomes de Mello Filho,City Ribeirão,14021209,227397,9560,23286,"","",-21.2172230,-47.7762441,1,1
Rua Soldado Hilário Décimo Zanesco,City Ribeirão,14021210,227398,9560,23286,"","",-21.2177054,-47.7777113,1,1
Avenida Antônio Machado Sant'Anna,City Ribeirão,14021220,227399,9560,23286,"","",-21.2177125,-47.7783675,1,1
Avenida Antônio Machado Sant'Anna,City Ribeirão,14021230,227400,9560,23286,"","",-21.2177125,-47.7783675,1,1
Rua Paulo Marcelo Reis Azevedo,City Ribeirão,14021240,227401,9560,23286,"","",-21.2184049,-47.7783314,1,1
Rua Elviro Amílcare Froldi,City Ribeirão,14021250,227402,9560,23286,"","",-21.2188018,-47.7784779,1,1
Rua Professor Mário Rodrigues da Silva,City Ribeirão,14021255,227403,9560,23286,"","",-21.1704008,-47.8103238,1,1
Rua Professor Romualdo Monteiro de Barros,City Ribeirão,14021256,227404,9560,23286,"","",-21.2190808,-47.7795204,1,1
Rua Médico Mário Marques,City Ribeirão,14021257,227405,9560,23286,"","",-21.1704008,-47.8103238,1,1
Rua Professor Doutor Walfredo Padovan,City Ribeirão,14021258,227406,9560,23286,"","",-21.1704008,-47.8103238,1,1
Rua Professor Doutor José Barbieri Filho,City Ribeirão,14021300,227413,9560,23286,"","",-21.2201125,-47.7833675,1,1
Avenida Professor Mário Autuori,City Ribeirão,14021310,227414,9560,23286,"","",-21.2203820,-47.7830630,1,1
Rua Gisto Bertolini,City Ribeirão,14021319,227416,9560,23286,"","",-21.1704008,-47.8103238,1,1
Rua Doutor Adolfo Pamplona,City Ribeirão,14021320,227417,9560,23286,"","",-21.2189833,-47.7839876,1,1
Praça Cinco,City Ribeirão,14021322,227418,9560,23286,"","",-21.2177982,-47.7830609,1,1
Rua Honório Targa,City Ribeirão,14021330,227419,9560,23286,"","",-21.2173134,-47.7825096,1,1
