UF,IBGE,COD_FAMILIAR,DT_HORA_ACAO,COD_MOTIVO,MOTIVO                                                                                           ,
SP,3543402,1545945632,11/10/2025 18:21:34,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1545945802,15/06/2025 21:57:47,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1545946957,12/07/2025 22:44:14,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1545946957,14/09/2024 07:37:04,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1545946957,12/10/2024 03:11:35,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1545952680,12/07/2025 22:44:14,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1545952680,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1545956162,08/11/2025 16:29:06,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1545956162,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1545957991,12/07/2025 22:44:14,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1545957991,15/06/2025 17:33:48,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1545962057,13/09/2025 22:31:48,1003,FAMILIA SEM RESPONSAVEL FAMILIAR                                      ,                       
SP,3543402,1545962057,11/10/2025 13:13:53,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1545963703,15/12/2025 05:31:42,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1545963703,16/06/2025 00:50:05,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1547719109,13/09/2025 22:31:49,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1547719109,16/06/2025 00:50:05,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1547728957,08/11/2025 16:29:07,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1547728957,20/05/2023 13:03:55,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1547728957,15/06/2024 11:57:03,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1547728957,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1547729171,16/06/2025 00:50:05,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1551223392,15/12/2025 05:31:43,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1552074820,12/07/2025 22:44:17,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1552074820,16/06/2025 00:50:05,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1552079708,15/06/2025 21:57:50,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1553531019,11/10/2025 18:21:34,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1553532848,12/07/2025 22:44:17,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1553532848,15/06/2024 11:57:03,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1555045685,12/07/2025 22:44:18,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1555972993,13/09/2025 22:31:51,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1555972993,29/10/2024 22:16:28,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1555974007,12/07/2025 22:44:18,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1555974007,16/06/2025 00:50:05,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1555975151,15/12/2025 05:31:44,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1555975151,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1555976980,11/10/2025 18:21:44,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1555978258,09/08/2025 16:41:54,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1555978258,15/06/2025 21:57:52,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1555978258,29/10/2024 22:16:28,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1555979734,15/12/2025 05:31:44,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1555987320,15/12/2025 05:31:44,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1559093200,16/06/2025 00:50:05,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1559093200,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1559099674,12/07/2025 22:44:19,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1561799467,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1561805106,29/07/2025 22:18:38,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1561805963,12/07/2025 22:44:20,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1561805963,13/07/2024 07:09:22,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1565008685,24/11/2025 21:33:25,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1565018214,12/07/2025 22:44:21,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1565018214,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1574881019,12/07/2025 22:44:25,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1574881019,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1574905309,11/10/2025 18:21:44,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1576423727,09/08/2025 16:42:02,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1576423727,13/07/2025 00:43:24,1012,FALECIMENTO DE PESSOA NA FAMILIA                                      ,                       
SP,3543402,1576428605,16/06/2025 00:50:26,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1576429091,15/12/2025 05:31:51,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1576429091,20/05/2023 13:03:55,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1576429091,15/06/2024 11:57:09,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1576429091,16/03/2024 06:21:13,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1596536144,12/07/2025 22:44:34,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1607924447,11/10/2025 18:22:05,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1613237820,15/12/2025 05:32:03,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1619983567,09/08/2025 16:42:18,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1619983567,20/05/2023 13:03:55,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1619983567,15/06/2024 11:57:17,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1619984709,09/08/2025 16:42:18,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1619984709,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1619986078,16/06/2025 00:51:12,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1637765045,11/10/2025 16:57:54,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1637765045,17/06/2023 11:33:04,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1637765045,16/06/2025 00:51:33,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1637765045,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1637766955,16/06/2025 00:51:33,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1637767099,12/07/2025 22:44:50,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1637767099,14/12/2024 07:47:56,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1637768818,13/09/2025 22:32:17,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1637787014,24/11/2025 21:34:04,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1642151580,24/11/2025 21:34:04,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1642156620,13/09/2025 22:32:18,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1642156620,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1642159727,11/10/2025 18:22:26,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1642159727,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1645408493,13/09/2025 22:32:19,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1646421108,30/09/2025 20:31:58,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1661095500,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1667125664,16/06/2025 00:51:54,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1680015273,15/06/2025 21:59:06,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1680015435,24/11/2025 21:34:25,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1680016083,15/06/2025 21:59:06,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1680016083,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1680963236,11/10/2025 18:22:48,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1684206863,11/10/2025 18:22:48,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1703124375,02/09/2025 18:35:19,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1707492581,11/10/2025 16:58:17,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1707492581,15/12/2025 00:08:32,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1715431227,08/11/2025 16:30:00,1000,CADASTRO EXCLUIDO DA BASE DO CADASTRO UNICO                           ,                       
SP,3543402,1715431227,20/05/2023 13:03:55,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1715431227,15/06/2024 11:57:39,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1715431227,16/12/2023 04:23:21,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1716504171,12/07/2025 22:45:20,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1716504171,16/06/2025 00:53:03,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1734455780,16/06/2025 00:53:03,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1740065352,12/07/2025 22:45:29,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1740067304,08/11/2025 16:30:08,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
SP,3543402,1740067991,16/06/2025 00:53:27,1037,FIM DO PRAZO LIMITE DA REGRA DE PROTECAO                              ,                       
SP,3543402,1740068610,29/07/2025 21:04:08,1042,FAMILIA COM CADASTRO DESATUALIZADO                                    ,                       
SP,3543402,1740068963,15/06/2025 21:59:40,1005,RENDA FAMILIAR POR PESSOA SUPERIOR AO LIMITE ESTABELECIDO PELA REGRA D,                       
